id,neighborhood,lat,lon,waste_category,fill_level,status,last_emptied,capacity_kg
193919,K Zuid,52.3449428,4.8938457,Rest,48,Open,2025-03-14,500
47118,K Zuid,52.3543498,4.8989811,Glass,47,Open,2025-03-14,500
62643,K Zuid,52.349122,4.8968419,Rest,46,Open,2025-03-14,500
114411,M Oost,52.363099,4.9344927,Rest,64,Open,2025-03-12,500
90590,E West,52.3803526,4.8469185,Paper/Carton,35,Open,2025-03-16,500
111764,T Zuidoost,52.3197844,4.9465753,Glass,13,Open,2025-03-19,500
27875,F Nieuw-West,52.3588896,4.8010913,Paper/Carton,23,Open,2025-03-17,500
85916,M Oost,52.3731003,4.9387064,Rest,59,Open,2025-03-12,500
116500,N Noord,52.4133228,4.8703281,Rest,39,Open,2025-03-15,500
58431,K Zuid,52.349702,4.8545341,Rest,51,Open,2025-03-13,500
77592,T Zuidoost,52.3078577,4.9576617,Glass,21,Open,2025-03-18,500
118661,K Zuid,52.3511019,4.8816203,Paper/Carton,61,Open,2025-03-12,500
59057,K Zuid,52.3464863,4.8612223,Rest,53,Open,2025-03-13,500
64842,F Nieuw-West,52.362557,4.8295652,Rest,33,Open,2025-03-16,500
189053,K Zuid,52.3458306,4.9086839,Rest,59,Open,2025-03-12,500
119755,E West,52.3840407,4.8565497,Rest,46,Open,2025-03-14,500
90906,K Zuid,52.3409232,4.9082152,Rest,57,Open,2025-03-13,500
200636,E West,52.3829534,4.867819,Rest,30,Open,2025-03-16,500
131111,E West,52.3726352,4.8602963,Rest,39,Open,2025-03-15,500
148693,A Centrum,52.3721085,4.900018,Rest,28,Open,2025-03-17,500
64626,F Nieuw-West,52.3625733,4.8310941,Paper/Carton,25,Open,2025-03-17,500
59349,E West,52.3692219,4.8637918,Rest,28,Open,2025-03-17,500
74137,E West,52.3662309,4.8695613,Rest,47,Open,2025-03-14,500
59591,E West,52.3663496,4.8527206,Rest,42,Open,2025-03-15,500
59713,E West,52.3707321,4.85879,Rest,34,Open,2025-03-16,500
106454,K Zuid,52.3537999,4.8887356,Rest,60,Open,2025-03-12,500
102107,E West,52.3773552,4.8462328,Rest,39,Open,2025-03-15,500
57821,E West,52.359639,4.8617091,Rest,34,Open,2025-03-16,500
59437,E West,52.3663116,4.855571,Rest,23,Open,2025-03-17,500
131095,E West,52.3703599,4.8670318,Rest,43,Open,2025-03-14,500
193645,N Noord,52.38416,4.915038,Rest,32,Open,2025-03-16,500
193282,N Noord,52.3943032,4.9133485,Rest,33,Open,2025-03-16,500
16254,A Centrum,52.3624492,4.9067748,Glass,32,Open,2025-03-16,500
72246,K Zuid,52.3518303,4.9039698,Rest,60,Open,2025-03-12,500
71614,K Zuid,52.3506785,4.8900572,Rest,54,Open,2025-03-13,500
74129,E West,52.3657288,4.8690421,Rest,25,Open,2025-03-17,500
188046,M Oost,52.3546999,4.9187136,Glass,39,Open,2025-03-15,500
193970,K Zuid,52.3469166,4.9109962,Glass,40,Open,2025-03-15,500
114048,M Oost,52.3642855,4.9333173,Rest,64,Open,2025-03-12,500
124445,E West,52.3734694,4.8486366,Rest,38,Open,2025-03-15,500
82804,M Oost,52.365057,4.9397779,Rest,69,Open,2025-03-11,500
114430,M Oost,52.3636911,4.9350948,Rest,61,Open,2025-03-12,500
114432,M Oost,52.363704,4.9365768,Rest,65,Open,2025-03-11,500
102001,F Nieuw-West,52.3574428,4.8295794,Rest,27,Open,2025-03-17,500
60177,E West,52.3685313,4.8540867,Paper/Carton,33,Open,2025-03-16,500
214165,F Nieuw-West,52.362775,4.8080746,Paper/Carton,44,Open,2025-03-14,500
103525,E West,52.3829843,4.8415214,Rest,21,Open,2025-03-18,500
212802,M Oost,52.3555815,4.9073508,Glass,50,Open,2025-03-13,500
60183,E West,52.3728245,4.8527202,Rest,48,Open,2025-03-14,500
59903,E West,52.3707053,4.84884,Paper/Carton,20,Open,2025-03-18,500
214950,F Nieuw-West,52.357882,4.7921389,Rest,34,Open,2025-03-16,500
124671,M Oost,52.3383329,4.9176185,Rest,68,Open,2025-03-11,500
114310,M Oost,52.3619178,4.938627,Rest,51,Open,2025-03-13,500
74766,F Nieuw-West,52.37317,4.8337235,Rest,23,Open,2025-03-17,500
213544,F Nieuw-West,52.3537509,4.8042435,Rest,43,Open,2025-03-14,500
109910,E West,52.3750783,4.8463992,Glass,25,Open,2025-03-17,500
108903,M Oost,52.3523638,5.0055825,Rest,65,Open,2025-03-11,500
193920,K Zuid,52.3449495,4.8938965,Glass,41,Open,2025-03-15,500
28123,F Nieuw-West,52.3496712,4.7813031,Rest,24,Open,2025-03-17,500
191889,K Zuid,52.3425661,4.8949016,Rest,50,Open,2025-03-13,500
16212,A Centrum,52.3620359,4.9126312,Paper/Carton,35,Open,2025-03-16,500
57739,E West,52.3595927,4.859587,Rest,46,Open,2025-03-14,500
59595,E West,52.366627,4.8528843,Rest,38,Open,2025-03-15,500
59911,E West,52.3722997,4.8480005,Rest,30,Open,2025-03-16,500
103579,E West,52.3802836,4.856751,Rest,32,Open,2025-03-16,500
49170,K Zuid,52.3432003,4.9074779,Rest,50,Open,2025-03-13,500
57853,E West,52.3606426,4.8595409,Rest,28,Open,2025-03-17,500
57869,E West,52.3615338,4.8631898,Glass,29,Open,2025-03-16,500
59623,E West,52.3708599,4.8497141,Rest,48,Open,2025-03-14,500
58979,K Zuid,52.3544522,4.8540821,Rest,46,Open,2025-03-14,500
214952,F Nieuw-West,52.3578939,4.7921318,Paper/Carton,43,Open,2025-03-14,500
202838,K Zuid,52.3442966,4.9082372,Rest,48,Open,2025-03-14,500
211325,K Zuid,52.3258876,4.8736131,Paper/Carton,61,Open,2025-03-12,500
74145,E West,52.3655797,4.8700149,Rest,37,Open,2025-03-15,500
116629,T Zuidoost,52.3197692,4.9465921,Rest,46,Open,2025-03-14,500
204679,A Centrum,52.3721081,4.8895087,Rest,43,Open,2025-03-14,500
200640,E West,52.3763477,4.8611414,Rest,37,Open,2025-03-15,500
188412,M Oost,52.3509531,4.9414593,Rest,64,Open,2025-03-12,500
123547,M Oost,52.3589933,4.9890076,Organic,69,Open,2025-03-11,500
60119,E West,52.3675236,4.8512923,Rest,37,Open,2025-03-15,500
81986,M Oost,52.3598552,4.9118263,Paper/Carton,68,Open,2025-03-11,500
84616,K Zuid,52.353471,4.9025764,Rest,54,Open,2025-03-13,500
60117,E West,52.3674333,4.8606714,Rest,38,Open,2025-03-15,500
90753,M Oost,52.347012,4.9356266,Rest,50,Open,2025-03-13,500
57819,E West,52.3596034,4.8617322,Paper/Carton,30,Open,2025-03-16,500
178396,K Zuid,52.3583925,4.8869559,Paper/Carton,53,Open,2025-03-13,500
57731,E West,52.3590255,4.8573465,Rest,31,Open,2025-03-16,500
214027,F Nieuw-West,52.3589224,4.7926733,Rest,21,Open,2025-03-18,500
77594,T Zuidoost,52.3078383,4.9576064,Paper/Carton,42,Open,2025-03-15,500
72365,E West,52.3625911,4.8735526,Rest,47,Open,2025-03-14,500
189014,K Zuid,52.3474119,4.9111443,Paper/Carton,51,Open,2025-03-13,500
105640,F Nieuw-West,52.3736862,4.825017,Rest,26,Open,2025-03-17,500
84434,E West,52.3666071,4.8693895,Rest,38,Open,2025-03-15,500
59363,E West,52.3697951,4.852428,Rest,42,Open,2025-03-15,500
49406,K Zuid,52.3426985,4.9003373,Rest,57,Open,2025-03-13,500
71622,K Zuid,52.3515081,4.8869557,Rest,56,Open,2025-03-13,500
196445,K Zuid,52.3423355,4.8676518,Glass,39,Open,2025-03-15,500
115473,M Oost,52.3594766,4.9133539,Rest,60,Open,2025-03-12,500
82972,M Oost,52.3629141,4.9435851,Rest,52,Open,2025-03-13,500
202832,K Zuid,52.344283,4.9081578,Paper/Carton,58,Open,2025-03-12,500
59465,E West,52.3618262,4.8518154,Paper/Carton,36,Open,2025-03-15,500
59779,E West,52.3663607,4.8566471,Rest,29,Open,2025-03-16,500
200733,E West,52.3824032,4.8518064,Rest,27,Open,2025-03-17,500
188917,K Zuid,52.3471196,4.8959663,Rest,59,Open,2025-03-12,500
193949,K Zuid,52.3483992,4.9055305,Rest,62,Open,2025-03-12,500
125468,E West,52.3759308,4.8734383,Rest,23,Open,2025-03-17,500
84432,E West,52.3665948,4.8694015,Rest,18,Open,2025-03-18,500
91388,M Oost,52.3468788,4.9327136,Rest,51,Open,2025-03-13,500
193946,K Zuid,52.3479998,4.8978894,Rest,54,Open,2025-03-13,500
117720,M Oost,52.3527554,4.9220972,Rest,65,Open,2025-03-11,500
136545,K Zuid,52.3427084,4.8963569,Rest,47,Open,2025-03-14,500
113092,M Oost,52.3558308,4.9255814,Rest,53,Open,2025-03-13,500
118782,S Weesp,52.3126918,5.0291951,Rest,61,Open,2025-03-12,500
216667,K Zuid,52.3317079,4.8792208,Paper/Carton,52,Open,2025-03-13,500
14906,E West,52.3806521,4.8439087,Rest,41,Open,2025-03-15,500
59747,E West,52.3731204,4.8611789,Rest,30,Open,2025-03-16,500
112871,M Oost,52.3527764,4.9221459,Paper/Carton,47,Open,2025-03-14,500
110587,A Centrum,52.3695534,4.9230605,Paper/Carton,40,Open,2025-03-15,500
260383,E West,52.382693,4.8560263,Textiles,22,Open,2025-03-17,500
63469,F Nieuw-West,52.3586091,4.8236209,Rest,33,Open,2025-03-16,500
82390,M Oost,52.3640522,4.9448653,Rest,50,Open,2025-03-13,500
93632,E West,52.3782762,4.8512339,Paper/Carton,36,Open,2025-03-15,500
115647,F Nieuw-West,52.3749403,4.8091477,Paper/Carton,28,Open,2025-03-17,500
28440,F Nieuw-West,52.3617529,4.8001412,Glass,30,Open,2025-03-16,500
109307,S Weesp,52.3057022,5.0464227,Rest,54,Open,2025-03-13,500
97846,E West,52.3846161,4.8477636,Glass,33,Open,2025-03-16,500
104019,E West,52.3843188,4.8544176,Rest,18,Open,2025-03-18,500
58433,K Zuid,52.349684,4.8545354,Rest,57,Open,2025-03-13,500
188372,M Oost,52.3541289,4.9423772,Rest,56,Open,2025-03-13,500
59963,E West,52.3730605,4.8580433,Rest,43,Open,2025-03-14,500
107369,E West,52.3770598,4.8600581,Paper/Carton,41,Open,2025-03-15,500
112938,M Oost,52.3547063,4.9258553,Paper/Carton,60,Open,2025-03-12,500
118659,K Zuid,52.3523105,4.881999,Paper/Carton,57,Open,2025-03-13,500
82794,M Oost,52.3642048,4.9396074,Rest,57,Open,2025-03-13,500
196439,K Zuid,52.3423851,4.867646,Rest,51,Open,2025-03-13,500
103813,E West,52.3761035,4.8580182,Rest,23,Open,2025-03-17,500
202888,N Noord,52.3894334,4.9146977,Rest,40,Open,2025-03-15,500
189018,K Zuid,52.3495888,4.9093067,Rest,61,Open,2025-03-12,500
59777,E West,52.3663584,4.8566167,Rest,40,Open,2025-03-15,500
64169,F Nieuw-West,52.3588958,4.8011215,Rest,35,Open,2025-03-16,500
212798,M Oost,52.355631,4.9073263,Rest,49,Open,2025-03-14,500
118862,E West,52.3852341,4.8678633,Rest,28,Open,2025-03-17,500
102705,E West,52.3751212,4.8718359,Paper/Carton,23,Open,2025-03-17,500
215983,F Nieuw-West,52.3600115,4.7913009,Rest,27,Open,2025-03-17,500
112949,A Centrum,52.3734748,4.9198825,Paper/Carton,46,Open,2025-03-14,500
59157,K Zuid,52.3509413,4.8535086,Rest,50,Open,2025-03-13,500
59051,K Zuid,52.3472837,4.8701572,Rest,53,Open,2025-03-13,500
188392,M Oost,52.3512671,4.9450737,Rest,62,Open,2025-03-12,500
85355,M Oost,52.351567,4.9147129,Rest,58,Open,2025-03-12,500
82806,M Oost,52.3650565,4.9397492,Rest,55,Open,2025-03-13,500
28128,F Nieuw-West,52.351367,4.7856965,Rest,30,Open,2025-03-16,500
114029,M Oost,52.3641501,4.9314078,Paper/Carton,51,Open,2025-03-13,500
74558,F Nieuw-West,52.3794087,4.8298476,Rest,33,Open,2025-03-16,500
117998,A Centrum,52.3631017,4.9032933,Paper/Carton,28,Open,2025-03-17,500
260217,K Zuid,52.3348903,4.8747328,Paper/Carton,60,Open,2025-03-12,500
78338,E West,52.368564,4.8699985,Rest,37,Open,2025-03-15,500
59407,E West,52.36959,4.8539498,Rest,26,Open,2025-03-17,500
188814,K Zuid,52.3433913,4.8927716,Rest,57,Open,2025-03-13,500
174790,K Zuid,52.3492466,4.9069337,Textiles,46,Open,2025-03-14,500
77596,T Zuidoost,52.3078476,4.9576339,Paper/Carton,46,Open,2025-03-14,500
187236,K Zuid,52.3268975,4.8678445,Rest,52,Open,2025-03-13,500
193966,K Zuid,52.3480081,4.9093042,Rest,50,Open,2025-03-13,500
103968,E West,52.3785996,4.8603026,Rest,26,Open,2025-03-17,500
27876,F Nieuw-West,52.3589027,4.8011562,Rest,25,Open,2025-03-17,500
47784,K Zuid,52.3554554,4.8759855,Paper/Carton,56,Open,2025-03-13,500
78167,E West,52.3675431,4.8658111,Rest,47,Open,2025-03-14,500
108334,M Oost,52.3519772,5.0063108,Rest,57,Open,2025-03-13,500
188178,A Centrum,52.3721136,4.9000224,Rest,46,Open,2025-03-14,500
113415,M Oost,52.3629299,4.9435911,Rest,58,Open,2025-03-12,500
193972,K Zuid,52.3469034,4.9109031,Rest,52,Open,2025-03-13,500
148679,M Oost,52.3680708,4.9518379,Rest,50,Open,2025-03-13,500
133452,F Nieuw-West,52.3793706,4.8298315,Glass,13,Open,2025-03-19,500
193436,N Noord,52.3900578,4.9083615,Rest,41,Open,2025-03-15,500
58981,K Zuid,52.3544509,4.8540885,Rest,49,Open,2025-03-14,500
188538,E West,52.3819324,4.8787343,Rest,19,Open,2025-03-18,500
136701,E West,52.3835631,4.8538486,Rest,48,Open,2025-03-14,500
127208,E West,52.3818325,4.8415696,Glass,30,Open,2025-03-16,500
58643,K Zuid,52.3471693,4.8636249,Rest,56,Open,2025-03-13,500
59793,E West,52.3721668,4.8550263,Paper/Carton,23,Open,2025-03-17,500
260966,S Weesp,52.3053709,5.0420245,Paper/Carton,60,Open,2025-03-12,500
105524,K Zuid,52.354585,4.8937533,Rest,46,Open,2025-03-14,500
102027,F Nieuw-West,52.3574641,4.8313396,Rest,41,Open,2025-03-15,500
114403,M Oost,52.3631633,4.9344897,Glass,38,Open,2025-03-15,500
189534,A Centrum,52.3797761,4.8792164,Rest,30,Open,2025-03-16,500
57831,E West,52.3600625,4.8635971,Rest,44,Open,2025-03-14,500
85821,M Oost,52.3715312,4.9450639,Paper/Carton,56,Open,2025-03-13,500
121034,F Nieuw-West,52.3608823,4.7906646,Rest,35,Open,2025-03-16,500
74151,E West,52.3649426,4.8681576,Rest,24,Open,2025-03-17,500
54071,A Centrum,52.3760813,4.9061986,Rest,33,Open,2025-03-16,500
189575,K Zuid,52.3454997,4.9065877,Rest,60,Open,2025-03-12,500
112969,A Centrum,52.3728245,4.9212862,Rest,27,Open,2025-03-17,500
107919,F Nieuw-West,52.3775584,4.8191611,Rest,35,Open,2025-03-16,500
132496,E West,52.3837459,4.8534636,Rest,22,Open,2025-03-17,500
193964,K Zuid,52.3479924,4.9093103,Rest,48,Open,2025-03-14,500
28363,F Nieuw-West,52.3645596,4.7986419,Rest,29,Open,2025-03-16,500
82002,M Oost,52.3614557,4.9433654,Paper/Carton,59,Open,2025-03-12,500
59839,E West,52.3612722,4.8567703,Rest,25,Open,2025-03-17,500
127227,E West,52.3738397,4.8720841,Rest,30,Open,2025-03-16,500
28412,F Nieuw-West,52.3618559,4.8000854,Rest,36,Open,2025-03-15,500
52103,N Noord,52.3955682,4.9074178,Rest,31,Open,2025-03-16,500
113263,M Oost,52.3650651,4.9433269,Glass,57,Open,2025-03-13,500
46760,F Nieuw-West,52.3500522,4.7885477,Textiles,20,Open,2025-03-18,500
81858,M Oost,52.3620457,4.9404816,Glass,55,Open,2025-03-13,500
58381,K Zuid,52.3455758,4.8642544,Rest,57,Open,2025-03-13,500
189012,K Zuid,52.347427,4.9111395,Rest,46,Open,2025-03-14,500
16242,A Centrum,52.3744495,4.8763384,Glass,24,Open,2025-03-17,500
174815,M Oost,52.3510693,5.0057201,Textiles,63,Open,2025-03-12,500
112284,M Oost,52.3645968,4.9379844,Rest,55,Open,2025-03-13,500
111816,T Zuidoost,52.3172097,4.9455158,Paper/Carton,45,Open,2025-03-14,500
16326,A Centrum,52.3592742,4.8900546,Glass,19,Open,2025-03-18,500
57729,E West,52.3590345,4.8573175,Rest,21,Open,2025-03-18,500
59153,K Zuid,52.3517615,4.8550852,Rest,47,Open,2025-03-14,500
82102,M Oost,52.3629701,4.943479,Paper/Carton,50,Open,2025-03-13,500
109092,F Nieuw-West,52.3808616,4.7955161,Rest,28,Open,2025-03-17,500
50122,K Zuid,52.3500109,4.8545348,Rest,52,Open,2025-03-13,500
114434,M Oost,52.3637044,4.9366091,Rest,61,Open,2025-03-12,500
124675,M Oost,52.3383256,4.9175759,Rest,68,Open,2025-03-11,500
204613,K Zuid,52.3452437,4.9089021,Rest,55,Open,2025-03-13,500
202834,K Zuid,52.3442894,4.9081855,Rest,59,Open,2025-03-12,500
111882,M Oost,52.3598005,4.9353275,Rest,52,Open,2025-03-13,500
106462,K Zuid,52.3564198,4.8950864,Rest,49,Open,2025-03-14,500
109050,E West,52.3786063,4.8583252,Rest,27,Open,2025-03-17,500
70836,F Nieuw-West,52.3830068,4.8335623,Paper/Carton,33,Open,2025-03-16,500
59391,E West,52.3623682,4.8553453,Rest,28,Open,2025-03-17,500
109555,F Nieuw-West,52.3571062,4.802754,Rest,26,Open,2025-03-17,500
72495,E West,52.3651017,4.8739238,Rest,45,Open,2025-03-14,500
257915,K Zuid,52.3319103,4.857179,Rest,47,Open,2025-03-14,500
131110,E West,52.3719829,4.8581258,Rest,29,Open,2025-03-16,500
85382,M Oost,52.3533886,4.9163786,Rest,56,Open,2025-03-13,500
187234,K Zuid,52.3269101,4.8678426,Rest,56,Open,2025-03-13,500
58105,K Zuid,52.3484192,4.8586005,Rest,62,Open,2025-03-12,500
176044,K Zuid,52.3452037,4.9090765,Paper/Carton,49,Open,2025-03-14,500
214384,F Nieuw-West,52.3638151,4.8286235,Rest,22,Open,2025-03-17,500
64621,F Nieuw-West,52.362573,4.8310647,Glass,13,Open,2025-03-19,500
210313,K Zuid,52.3581503,4.8760006,Rest,58,Open,2025-03-12,500
60067,E West,52.3588096,4.8537157,Textiles,31,Open,2025-03-16,500
193360,E West,52.3871527,4.883252,Rest,43,Open,2025-03-14,500
188154,E West,52.3752289,4.8711289,Rest,28,Open,2025-03-17,500
82250,M Oost,52.3578282,4.9194294,Rest,50,Open,2025-03-13,500
191156,K Zuid,52.3433013,4.8770572,Rest,46,Open,2025-03-14,500
103496,E West,52.3803658,4.8417183,Rest,33,Open,2025-03-16,500
122609,N Noord,52.4068627,4.8986369,Rest,32,Open,2025-03-16,500
204673,A Centrum,52.3755268,4.8766953,Rest,39,Open,2025-03-15,500
82146,M Oost,52.3442239,4.9449935,Paper/Carton,66,Open,2025-03-11,500
174837,A Centrum,52.359273,4.8900975,Textiles,25,Open,2025-03-17,500
258578,F Nieuw-West,52.3523488,4.8043663,Rest,39,Open,2025-03-15,500
193621,N Noord,52.4007341,4.9432147,Paper/Carton,32,Open,2025-03-16,500
213546,F Nieuw-West,52.3537531,4.8042749,Paper/Carton,30,Open,2025-03-16,500
16024,A Centrum,52.383536,4.8887981,Paper/Carton,28,Open,2025-03-17,500
103512,E West,52.3823556,4.8426261,Rest,42,Open,2025-03-15,500
191343,K Zuid,52.3307858,4.8830205,Glass,51,Open,2025-03-13,500
59267,E West,52.3653916,4.8576855,Rest,38,Open,2025-03-15,500
110332,N Noord,52.4122889,4.8995851,Paper/Carton,38,Open,2025-03-15,500
49854,K Zuid,52.3481909,4.9032827,Rest,47,Open,2025-03-14,500
109235,M Oost,52.3680639,4.9517421,Glass,55,Open,2025-03-13,500
59181,K Zuid,52.3574094,4.8903586,Rest,58,Open,2025-03-12,500
107883,F Nieuw-West,52.377716,4.8118003,Rest,31,Open,2025-03-16,500
188085,M Oost,52.3459716,4.9145048,Paper/Carton,48,Open,2025-03-14,500
74185,E West,52.3626464,4.8614114,Textiles,38,Open,2025-03-15,500
149731,A Centrum,52.3812284,4.8801706,Rest,45,Open,2025-03-14,500
125248,A Centrum,52.3717298,4.9169334,Rest,44,Open,2025-03-14,500
70839,F Nieuw-West,52.3830416,4.8335767,Rest,32,Open,2025-03-16,500
83172,M Oost,52.3442645,4.9450615,Rest,60,Open,2025-03-12,500
57735,E West,52.3596069,4.8596437,Glass,19,Open,2025-03-18,500
117996,A Centrum,52.3630509,4.9033174,Paper/Carton,25,Open,2025-03-17,500
85924,M Oost,52.3723448,4.9389693,Paper/Carton,55,Open,2025-03-13,500
110754,F Nieuw-West,52.3513513,4.8021112,Paper/Carton,20,Open,2025-03-18,500
83064,M Oost,52.3640685,4.9448709,Rest,49,Open,2025-03-14,500
78340,E West,52.3680079,4.8703786,Rest,18,Open,2025-03-18,500
71582,K Zuid,52.3518204,4.8944118,Rest,54,Open,2025-03-13,500
59767,E West,52.3669254,4.8537769,Rest,30,Open,2025-03-16,500
79042,E West,52.3619646,4.8762665,Rest,43,Open,2025-03-14,500
191159,K Zuid,52.3432849,4.8770588,Paper/Carton,56,Open,2025-03-13,500
193619,N Noord,52.4007561,4.9432349,Rest,40,Open,2025-03-15,500
91501,E West,52.3752028,4.857187,Rest,40,Open,2025-03-15,500
119191,F Nieuw-West,52.379932,4.8360164,Rest,43,Open,2025-03-14,500
200707,E West,52.3784671,4.8521713,Rest,37,Open,2025-03-15,500
60153,E West,52.3611938,4.8509777,Glass,17,Open,2025-03-18,500
193990,K Zuid,52.3408888,4.907567,Rest,47,Open,2025-03-14,500
195552,N Noord,52.4084046,4.9165105,Rest,34,Open,2025-03-16,500
178612,E West,52.3760854,4.8580233,Rest,48,Open,2025-03-14,500
17148,A Centrum,52.375613,4.9078009,Rest,46,Open,2025-03-14,500
78336,E West,52.368584,4.8699849,Glass,39,Open,2025-03-15,500
115685,E West,52.3749743,4.845413,Rest,42,Open,2025-03-15,500
78342,E West,52.3680472,4.8703519,Paper/Carton,19,Open,2025-03-18,500
78418,E West,52.3659885,4.8741294,Rest,47,Open,2025-03-14,500
74025,E West,52.3636427,4.8596492,Rest,27,Open,2025-03-17,500
93576,E West,52.3817963,4.857771,Rest,41,Open,2025-03-15,500
103488,E West,52.3803752,4.8417181,Rest,30,Open,2025-03-16,500
28137,F Nieuw-West,52.3500483,4.7885191,Rest,35,Open,2025-03-16,500
59803,E West,52.3676547,4.8563838,Rest,31,Open,2025-03-16,500
74155,E West,52.3649792,4.8681329,Paper/Carton,39,Open,2025-03-15,500
110410,N Noord,52.4096686,4.8966105,Paper/Carton,29,Open,2025-03-16,500
260236,K Zuid,52.3348855,4.8714211,Paper/Carton,48,Open,2025-03-14,500
193192,E West,52.3887874,4.8902626,Rest,36,Open,2025-03-15,500
107491,T Zuidoost,52.2960171,4.9911835,Rest,38,Open,2025-03-15,500
215979,F Nieuw-West,52.3600228,4.7913581,Paper/Carton,29,Open,2025-03-16,500
258588,F Nieuw-West,52.3516234,4.8047692,Rest,38,Open,2025-03-15,500
214386,F Nieuw-West,52.3638677,4.8275992,Glass,30,Open,2025-03-16,500
212796,M Oost,52.35564,4.9073226,Rest,67,Open,2025-03-11,500
28113,F Nieuw-West,52.3508323,4.7815668,Glass,23,Open,2025-03-17,500
259803,F Nieuw-West,52.3639309,4.8357636,Glass,31,Open,2025-03-16,500
93634,E West,52.3782933,4.8512248,Rest,30,Open,2025-03-16,500
103085,E West,52.3756287,4.8605635,Rest,28,Open,2025-03-17,500
49214,K Zuid,52.3415569,4.909049,Rest,59,Open,2025-03-12,500
203545,M Oost,52.356825,4.9372445,Rest,61,Open,2025-03-12,500
188537,E West,52.3819382,4.8787495,Rest,41,Open,2025-03-15,500
184047,K Zuid,52.3562222,4.8902514,Glass,44,Open,2025-03-14,500
106964,E West,52.3776605,4.8515528,Rest,35,Open,2025-03-16,500
204677,A Centrum,52.3837979,4.8823478,Rest,29,Open,2025-03-16,500
57817,E West,52.3595854,4.861744,Glass,21,Open,2025-03-18,500
47538,K Zuid,52.3415128,4.9110285,Paper/Carton,57,Open,2025-03-13,500
58601,K Zuid,52.3511239,4.8836141,Rest,53,Open,2025-03-13,500
103992,E West,52.3812064,4.8490086,Rest,39,Open,2025-03-15,500
215804,A Centrum,52.3628716,4.8923885,Paper/Carton,27,Open,2025-03-17,500
57787,E West,52.3607813,4.8576143,Rest,35,Open,2025-03-16,500
103548,E West,52.3832531,4.840399,Rest,22,Open,2025-03-17,500
191119,K Zuid,52.3423308,4.9056004,Glass,51,Open,2025-03-13,500
114405,M Oost,52.3631623,4.9344598,Paper/Carton,48,Open,2025-03-14,500
60033,E West,52.3729746,4.8622141,Rest,28,Open,2025-03-17,500
59611,E West,52.3679683,4.8519736,Textiles,29,Open,2025-03-16,500
59075,K Zuid,52.3520783,4.8610591,Rest,57,Open,2025-03-13,500
133227,F Nieuw-West,52.3740776,4.8330589,Paper/Carton,28,Open,2025-03-17,500
259750,K Zuid,52.3259332,4.8595392,Rest,62,Open,2025-03-12,500
59029,K Zuid,52.3434118,4.8585323,Paper/Carton,47,Open,2025-03-14,500
59615,E West,52.3687448,4.8519045,Rest,42,Open,2025-03-15,500
124430,E West,52.3739044,4.8480485,Rest,42,Open,2025-03-15,500
10554,M Oost,52.3604969,4.9252656,Paper/Carton,66,Open,2025-03-11,500
62631,K Zuid,52.3502771,4.8982232,Rest,53,Open,2025-03-13,500
115744,E West,52.3660086,4.8653798,Rest,20,Open,2025-03-18,500
82812,M Oost,52.3650251,4.9406424,Rest,49,Open,2025-03-14,500
108329,M Oost,52.3520075,5.0062571,Rest,48,Open,2025-03-14,500
217006,F Nieuw-West,52.3485926,4.844746,Rest,34,Open,2025-03-16,500
17622,A Centrum,52.3686911,4.9032537,Paper/Carton,28,Open,2025-03-17,500
210195,M Oost,52.3580144,4.9063285,Glass,40,Open,2025-03-15,500
111884,M Oost,52.3598953,4.9370011,Rest,59,Open,2025-03-12,500
124525,E West,52.3743318,4.8478406,Rest,44,Open,2025-03-14,500
107490,T Zuidoost,52.2960165,4.9911557,Rest,47,Open,2025-03-14,500
130801,E West,52.3809707,4.8564992,Glass,24,Open,2025-03-17,500
16122,A Centrum,52.3812795,4.8889355,Glass,23,Open,2025-03-17,500
73716,K Zuid,52.3481636,4.8962974,Rest,52,Open,2025-03-13,500
217408,F Nieuw-West,52.3606317,4.8008674,Rest,28,Open,2025-03-17,500
57715,E West,52.3583416,4.8567589,Rest,47,Open,2025-03-14,500
59797,E West,52.372184,4.8550211,Rest,19,Open,2025-03-18,500
59305,E West,52.372251,4.8559011,Glass,21,Open,2025-03-18,500
91364,M Oost,52.347601,4.9315609,Rest,58,Open,2025-03-12,500
64801,F Nieuw-West,52.3625566,4.8295364,Rest,38,Open,2025-03-15,500
72499,E West,52.3650966,4.8739548,Paper/Carton,46,Open,2025-03-14,500
104227,E West,52.3735206,4.8590316,Rest,21,Open,2025-03-18,500
102233,F Nieuw-West,52.3568383,4.825941,Rest,40,Open,2025-03-15,500
125464,E West,52.3759439,4.873449,Rest,19,Open,2025-03-18,500
114399,M Oost,52.3629079,4.9323667,Rest,50,Open,2025-03-13,500
202836,K Zuid,52.3442945,4.9082142,Rest,58,Open,2025-03-12,500
185175,K Zuid,52.3549572,4.8959211,Rest,48,Open,2025-03-14,500
124595,K Zuid,52.3526691,4.8990352,Paper/Carton,48,Open,2025-03-14,500
8746,M Oost,52.350114,4.9361908,Rest,49,Open,2025-03-14,500
104440,M Oost,52.3596036,4.944966,Rest,54,Open,2025-03-13,500
174658,T Zuidoost,52.3109927,4.9573427,Paper/Carton,29,Open,2025-03-16,500
210533,K Zuid,52.3546297,4.8458247,Rest,48,Open,2025-03-14,500
